Discount_Amount,Session_Duration_Minutes,Pages_Viewed,Delivery_Time_Days,Customer_Rating
-0.3712521782741348,-0.7591502846765683,-0.3387496733299439,-1.4048711715945785,5
-0.3712521782741348,-0.49054849801535955,0.3924223109388581,-0.7331972150067604,4
-0.3712521782741348,-0.624849391345964,-1.0699216575987458,0.9459876764627853,1
-0.3712521782741348,-1.5649556446601947,-0.3387496733299439,-0.06152325841894209,5
-0.3712521782741348,-0.7591502846765683,-0.3387496733299439,-1.4048711715945785,5
-0.3712521782741348,-0.8934511780071728,0.7580083030732591,1.2818246547566945,2
-0.3712521782741348,1.2553631152824976,0.7580083030732591,0.9459876764627853,3
-0.3712521782741348,0.31525686196826685,-0.3387496733299439,-1.0690341933006695,4
-0.3712521782741348,0.046655075307058064,-0.3387496733299439,0.27431371987496705,5
-0.3712521782741348,1.2553631152824976,0.7580083030732591,-1.0690341933006695,3
-0.3712521782741348,-1.5649556446601947,-1.435507649733147,0.6101506981688761,4
-0.3712521782741348,-0.8934511780071728,1.489180287342061,0.6101506981688761,4
3.9937294620202004,-1.4306547513295904,1.12359429520766,-1.0690341933006695,2
-0.3712521782741348,2.195469368596729,-0.7043356654643449,1.9534986113445127,5
-0.3712521782741348,1.6582657952743107,-0.7043356654643449,-0.7331972150067604,5
0.1743705267626571,-0.08764581802354633,-0.3387496733299439,0.27431371987496705,2
0.4161301806204226,-0.35624760468475514,0.026836318804457134,-1.4048711715945785,1
-0.3712521782741348,-0.624849391345964,-0.7043356654643449,0.6101506981688761,5
0.7710067367419134,-1.296353857998986,-1.0699216575987458,-0.3973602367128512,5
-0.3712521782741348,1.1210622219518933,-0.3387496733299439,0.27431371987496705,4
-0.3712521782741348,-0.49054849801535955,1.12359429520766,-0.7331972150067604,5
-0.3712521782741348,0.5838586486294757,1.489180287342061,0.27431371987496705,5
-0.3712521782741348,-0.35624760468475514,0.3924223109388581,-0.7331972150067604,4
-0.3712521782741348,-1.1620529646683815,0.3924223109388581,0.9459876764627853,5
-0.3712521782741348,-1.5649556446601947,-0.3387496733299439,1.6176616330506035,5
-0.3712521782741348,-0.35624760468475514,2.2203522716108632,1.2818246547566945,2
-0.3712521782741348,-0.22194671135415073,0.3924223109388581,1.9534986113445127,2
-0.3712521782741348,2.195469368596729,2.585938263745264,-1.0690341933006695,2
-0.3712521782741348,-0.49054849801535955,-1.0699216575987458,-0.06152325841894209,4
-0.3712521782741348,1.1210622219518933,-2.166679634001949,-0.7331972150067604,1
-0.3712521782741348,-0.49054849801535955,-0.7043356654643449,-1.0690341933006695,4
-0.3712521782741348,-0.8934511780071728,0.026836318804457134,-0.3973602367128512,4
0.6401460066721135,-0.7591502846765683,-0.3387496733299439,-1.4048711715945785,2
-0.3712521782741348,0.18095596863766245,-0.7043356654643449,1.6176616330506035,1
-0.3712521782741348,1.9268675819355197,-1.0699216575987458,-0.06152325841894209,5
-0.3712521782741348,0.5838586486294757,-0.7043356654643449,-1.4048711715945785,2
-0.06738912709510839,0.5838586486294757,-0.3387496733299439,0.27431371987496705,4
-0.3712521782741348,-0.8934511780071728,0.026836318804457134,0.9459876764627853,5
-0.3712521782741348,0.31525686196826685,0.7580083030732591,-1.0690341933006695,4
-0.3712521782741348,-0.08764581802354633,-0.3387496733299439,0.27431371987496705,4
-0.3712521782741348,0.9867613286212888,-0.7043356654643449,-1.0690341933006695,4
-0.3712521782741348,2.061168475266124,0.026836318804457134,-0.7331972150067604,5
-0.3712521782741348,2.4640711552579373,-0.3387496733299439,0.6101506981688761,5
-0.3712521782741348,-0.35624760468475514,0.026836318804457134,0.6101506981688761,4
-0.3712521782741348,-0.22194671135415073,-0.7043356654643449,-1.0690341933006695,5
2.884740224140542,0.31525686196826685,1.854766279476462,1.9534986113445127,3
-0.3712521782741348,-0.08764581802354633,0.7580083030732591,0.6101506981688761,2
-0.3712521782741348,0.9867613286212888,1.854766279476462,-1.4048711715945785,5
2.8714323532859862,2.195469368596729,-0.3387496733299439,-1.0690341933006695,5
-0.3712521782741348,1.2553631152824976,1.489180287342061,0.27431371987496705,5
-0.3712521782741348,-0.7591502846765683,0.3924223109388581,0.27431371987496705,4
1.1635889269513124,0.31525686196826685,1.12359429520766,-0.3973602367128512,4
-0.3712521782741348,-0.49054849801535955,1.12359429520766,0.27431371987496705,2
-0.3712521782741348,0.18095596863766245,0.026836318804457134,-0.3973602367128512,2
-0.3712521782741348,1.5239649019437065,-0.3387496733299439,-1.0690341933006695,4
-0.3712521782741348,-0.7591502846765683,0.3924223109388581,0.27431371987496705,2
-0.3712521782741348,-1.027752071337777,0.026836318804457134,1.9534986113445127,5
-0.3712521782741348,-0.08764581802354633,-0.7043356654643449,0.6101506981688761,4
-0.3712521782741348,1.6582657952743107,0.3924223109388581,1.9534986113445127,3
-0.3712521782741348,-1.027752071337777,-1.435507649733147,1.6176616330506035,5
-0.3712521782741348,-0.624849391345964,1.12359429520766,-0.7331972150067604,5
-0.3712521782741348,-1.027752071337777,-0.3387496733299439,0.27431371987496705,2
-0.3712521782741348,2.061168475266124,0.3924223109388581,0.9459876764627853,5
-0.3712521782741348,-0.35624760468475514,-0.3387496733299439,-0.7331972150067604,4
-0.3712521782741348,-0.8934511780071728,1.12359429520766,0.6101506981688761,4
-0.3712521782741348,-0.8934511780071728,-1.0699216575987458,1.2818246547566945,2
-0.3712521782741348,-0.22194671135415073,-0.7043356654643449,-0.3973602367128512,5
-0.3712521782741348,-1.027752071337777,-0.3387496733299439,-0.3973602367128512,4
-0.3712521782741348,0.31525686196826685,1.854766279476462,0.6101506981688761,3
-0.3712521782741348,0.18095596863766245,1.854766279476462,-0.3973602367128512,3
-0.3712521782741348,1.389664008613102,1.489180287342061,2.625172567932331,4
-0.3712521782741348,2.8669738352497505,0.3924223109388581,-0.06152325841894209,1
0.4205661375719412,-0.49054849801535955,1.12359429520766,-0.3973602367128512,5
-0.3712521782741348,-0.08764581802354633,2.2203522716108632,0.6101506981688761,3
-0.3712521782741348,-1.027752071337777,0.3924223109388581,-1.4048711715945785,5
-0.3712521782741348,-0.49054849801535955,2.2203522716108632,0.27431371987496705,4
-0.3712521782741348,0.31525686196826685,-0.7043356654643449,-0.7331972150067604,5
-0.3712521782741348,0.71815954196008,1.489180287342061,-0.06152325841894209,4
-0.3712521782741348,-0.624849391345964,-1.0699216575987458,-1.0690341933006695,4
-0.3712521782741348,0.5838586486294757,-0.3387496733299439,2.289335589638422,4
-0.3712521782741348,1.1210622219518933,1.12359429520766,-0.7331972150067604,3
-0.3712521782741348,0.8524604352906845,0.026836318804457134,0.6101506981688761,4
-0.3712521782741348,-0.22194671135415073,1.12359429520766,1.6176616330506035,2
1.3410272050120577,0.046655075307058064,-1.0699216575987458,0.9459876764627853,4
-0.03855540691023729,0.18095596863766245,-0.3387496733299439,-0.3973602367128512,5
-0.3712521782741348,-0.35624760468475514,-1.0699216575987458,-0.7331972150067604,5
-0.3712521782741348,-0.8934511780071728,0.3924223109388581,0.27431371987496705,5
1.3765148606242068,0.5838586486294757,-0.7043356654643449,-0.06152325841894209,4
-0.3712521782741348,-0.08764581802354633,-0.7043356654643449,-1.0690341933006695,3
-0.3712521782741348,0.71815954196008,-1.0699216575987458,0.6101506981688761,4
-0.3712521782741348,0.31525686196826685,0.3924223109388581,-0.06152325841894209,5
-0.3712521782741348,0.31525686196826685,0.026836318804457134,0.27431371987496705,5
-0.3712521782741348,0.44955775529887126,1.12359429520766,-0.3973602367128512,5
-0.3712521782741348,-0.8934511780071728,1.12359429520766,0.27431371987496705,4
-0.3712521782741348,-1.6992565379907991,-0.7043356654643449,0.9459876764627853,5
1.2168204103695361,0.046655075307058064,-0.3387496733299439,-0.06152325841894209,4
0.22981998865664002,0.31525686196826685,1.854766279476462,1.6176616330506035,5
-0.3712521782741348,-0.49054849801535955,-0.7043356654643449,-0.3973602367128512,5
-0.3712521782741348,-1.5649556446601947,1.489180287342061,0.9459876764627853,4
-0.3712521782741348,-1.027752071337777,-1.8010936418675478,-1.4048711715945785,5
-0.3712521782741348,1.1210622219518933,0.3924223109388581,1.2818246547566945,4
-0.3712521782741348,-0.35624760468475514,0.026836318804457134,0.9459876764627853,3
-0.3712521782741348,-0.22194671135415073,0.3924223109388581,0.27431371987496705,4
-0.3712521782741348,0.31525686196826685,0.026836318804457134,-1.0690341933006695,3
3.439234843080371,-0.35624760468475514,0.7580083030732591,0.9459876764627853,4
-0.3712521782741348,-0.08764581802354633,0.7580083030732591,-1.0690341933006695,4
-0.3712521782741348,1.9268675819355197,0.3924223109388581,-0.7331972150067604,5
-0.3712521782741348,0.18095596863766245,1.854766279476462,-0.7331972150067604,5
1.0460360677360685,-0.08764581802354633,-0.7043356654643449,-0.7331972150067604,3
-0.3712521782741348,-1.1620529646683815,-0.3387496733299439,-0.3973602367128512,4
-0.3712521782741348,0.71815954196008,-0.3387496733299439,-0.06152325841894209,5
-0.3712521782741348,0.8524604352906845,1.489180287342061,-0.7331972150067604,4
-0.3712521782741348,-0.624849391345964,0.3924223109388581,1.9534986113445127,5
-0.3712521782741348,2.598372048588542,0.026836318804457134,0.6101506981688761,3
-0.3712521782741348,2.8669738352497505,0.7580083030732591,0.27431371987496705,5
-0.3712521782741348,0.44955775529887126,2.951524255879665,-1.4048711715945785,5
-0.3712521782741348,0.8524604352906845,1.854766279476462,0.9459876764627853,2
-0.3712521782741348,-1.5649556446601947,-1.0699216575987458,-1.4048711715945785,5
-0.3712521782741348,-0.08764581802354633,-1.435507649733147,-0.3973602367128512,5
-0.3712521782741348,-0.22194671135415073,-0.7043356654643449,1.2818246547566945,5
0.9351371439481027,-0.8934511780071728,-1.0699216575987458,-1.0690341933006695,3
0.6268381358175578,-1.4306547513295904,0.026836318804457134,0.27431371987496705,5
-0.3712521782741348,0.31525686196826685,-1.435507649733147,-1.4048711715945785,4
-0.3712521782741348,-0.7591502846765683,0.026836318804457134,-0.7331972150067604,4
-0.3712521782741348,0.5838586486294757,0.3924223109388581,-0.06152325841894209,4
-0.3712521782741348,0.8524604352906845,-0.7043356654643449,0.27431371987496705,5
-0.3712521782741348,-1.4306547513295904,-1.0699216575987458,-0.06152325841894209,3
-0.3712521782741348,-1.1620529646683815,-1.8010936418675478,-1.0690341933006695,4
-0.3712521782741348,2.061168475266124,0.026836318804457134,-1.0690341933006695,5
-0.3712521782741348,0.31525686196826685,-1.435507649733147,1.6176616330506035,4
-0.3712521782741348,0.5838586486294757,-1.0699216575987458,-1.0690341933006695,5
3.8983563875625498,2.195469368596729,0.7580083030732591,0.27431371987496705,5
-0.3712521782741348,2.598372048588542,-0.3387496733299439,1.9534986113445127,5
-0.3712521782741348,0.046655075307058064,-0.3387496733299439,-1.0690341933006695,5
-0.3712521782741348,-0.7591502846765683,-1.435507649733147,0.6101506981688761,3
-0.3712521782741348,2.598372048588542,1.12359429520766,-0.7331972150067604,4
-0.3712521782741348,0.9867613286212888,-1.8010936418675478,-0.7331972150067604,3
-0.3712521782741348,0.18095596863766245,0.3924223109388581,0.27431371987496705,3
-0.3712521782741348,-0.22194671135415073,0.3924223109388581,-1.7407081498884878,3
-0.3712521782741348,1.2553631152824976,-0.3387496733299439,-0.3973602367128512,3
-0.3712521782741348,-0.22194671135415073,2.951524255879665,0.9459876764627853,5
-0.3712521782741348,-0.7591502846765683,2.585938263745264,-0.3973602367128512,5
-0.3712521782741348,-0.08764581802354633,0.3924223109388581,-1.0690341933006695,3
-0.3712521782741348,0.31525686196826685,-0.7043356654643449,0.6101506981688761,5
1.8245465127275888,-0.7591502846765683,1.854766279476462,-0.3973602367128512,2
-0.3712521782741348,-1.1620529646683815,0.3924223109388581,-0.06152325841894209,5
-0.3712521782741348,2.598372048588542,-0.3387496733299439,0.6101506981688761,5
0.096741280111081,1.7925666886049152,-0.3387496733299439,-1.0690341933006695,3
-0.3712521782741348,-0.7591502846765683,1.12359429520766,1.2818246547566945,4
4.22218124502341,0.046655075307058064,0.026836318804457134,-1.4048711715945785,5
-0.3712521782741348,0.18095596863766245,-1.0699216575987458,-1.0690341933006695,5
-0.3712521782741348,-1.027752071337777,0.026836318804457134,0.6101506981688761,5
-0.3712521782741348,1.1210622219518933,1.12359429520766,0.6101506981688761,4
-0.3712521782741348,1.2553631152824976,0.7580083030732591,-1.0690341933006695,4
1.671505997900196,0.31525686196826685,0.026836318804457134,-0.3973602367128512,5
-0.3712521782741348,-0.624849391345964,-0.3387496733299439,-0.7331972150067604,5
-0.3712521782741348,0.44955775529887126,-1.0699216575987458,-1.4048711715945785,5
-0.3712521782741348,-1.027752071337777,-1.0699216575987458,0.9459876764627853,5
-0.3712521782741348,-1.027752071337777,0.7580083030732591,-1.4048711715945785,2
-0.3712521782741348,-0.8934511780071728,-1.0699216575987458,-0.3973602367128512,4
-0.3712521782741348,-0.08764581802354633,-0.7043356654643449,-1.0690341933006695,4
-0.3712521782741348,-0.49054849801535955,0.026836318804457134,-1.4048711715945785,2
2.875868310237505,1.1210622219518933,-1.0699216575987458,0.9459876764627853,4
1.735827373697216,-0.624849391345964,0.3924223109388581,1.9534986113445127,5
-0.3712521782741348,-0.8934511780071728,0.3924223109388581,0.9459876764627853,3
1.0593439385906245,0.5838586486294757,-0.7043356654643449,1.2818246547566945,5
-0.3712521782741348,0.9867613286212888,0.3924223109388581,0.6101506981688761,4
-0.3712521782741348,-0.35624760468475514,-1.435507649733147,-0.7331972150067604,2
-0.3712521782741348,-0.22194671135415073,0.026836318804457134,-0.3973602367128512,3
-0.3712521782741348,0.046655075307058064,-0.7043356654643449,-1.4048711715945785,4
-0.3712521782741348,-0.624849391345964,-0.3387496733299439,-0.06152325841894209,3
-0.3712521782741348,0.44955775529887126,-1.0699216575987458,-0.3973602367128512,3
-0.3712521782741348,-0.7591502846765683,-1.435507649733147,-0.7331972150067604,3
-0.3712521782741348,0.31525686196826685,-0.3387496733299439,2.289335589638422,4
-0.3712521782741348,2.8669738352497505,0.026836318804457134,0.6101506981688761,4
4.078012644099054,0.5838586486294757,0.7580083030732591,-0.3973602367128512,5
1.0881776587754957,2.7326729419191462,0.3924223109388581,0.9459876764627853,4
4.117936256662722,-0.624849391345964,1.12359429520766,-1.0690341933006695,3
0.697813447041856,-0.22194671135415073,1.12359429520766,0.9459876764627853,3
-0.3712521782741348,0.046655075307058064,0.3924223109388581,0.9459876764627853,1
-0.3712521782741348,-1.1620529646683815,-1.8010936418675478,0.27431371987496705,5
-0.3712521782741348,-1.027752071337777,-0.7043356654643449,0.6101506981688761,5
-0.3712521782741348,-0.7591502846765683,0.7580083030732591,-1.0690341933006695,4
-0.3712521782741348,-0.35624760468475514,-0.7043356654643449,0.6101506981688761,4
-0.3712521782741348,-0.35624760468475514,-0.7043356654643449,-0.3973602367128512,2
-0.3712521782741348,-0.7591502846765683,0.026836318804457134,1.9534986113445127,3
1.0948315942027738,-0.624849391345964,-1.435507649733147,-0.7331972150067604,3
-0.3712521782741348,-1.4306547513295904,1.12359429520766,-1.4048711715945785,4
-0.3712521782741348,-0.35624760468475514,-1.0699216575987458,-0.7331972150067604,4
-0.3712521782741348,-0.8934511780071728,1.489180287342061,-0.3973602367128512,3
-0.3712521782741348,0.31525686196826685,-0.3387496733299439,-0.3973602367128512,5
-0.3712521782741348,-0.22194671135415073,0.3924223109388581,-0.06152325841894209,2
-0.3712521782741348,-1.5649556446601947,0.3924223109388581,-0.7331972150067604,5
-0.3712521782741348,-0.22194671135415073,0.7580083030732591,-0.3973602367128512,5
0.9528809717541773,0.9867613286212888,1.12359429520766,-0.7331972150067604,4
-0.3712521782741348,-1.296353857998986,-0.3387496733299439,-0.7331972150067604,3
-0.3712521782741348,0.9867613286212888,-1.435507649733147,0.6101506981688761,2
-0.3712521782741348,0.9867613286212888,-0.3387496733299439,-1.0690341933006695,5
-0.3712521782741348,-1.6992565379907991,-0.3387496733299439,1.2818246547566945,1
-0.3712521782741348,-1.296353857998986,-0.3387496733299439,1.9534986113445127,4
-0.3712521782741348,-0.7591502846765683,0.3924223109388581,-0.3973602367128512,4
-0.3712521782741348,-0.35624760468475514,-0.7043356654643449,2.289335589638422,4
-0.3712521782741348,-0.624849391345964,0.7580083030732591,0.9459876764627853,5
-0.3712521782741348,0.18095596863766245,1.12359429520766,-0.06152325841894209,5
-0.3712521782741348,2.7326729419191462,-1.435507649733147,-1.0690341933006695,4
-0.3712521782741348,-1.1620529646683815,-0.3387496733299439,-1.0690341933006695,4
-0.3712521782741348,-0.8934511780071728,0.026836318804457134,-0.3973602367128512,2
-0.3712521782741348,0.046655075307058064,-1.435507649733147,0.27431371987496705,5
-0.3712521782741348,0.046655075307058064,1.12359429520766,-0.06152325841894209,4
-0.3712521782741348,-1.1620529646683815,1.854766279476462,-0.06152325841894209,2
-0.3712521782741348,0.18095596863766245,0.3924223109388581,-1.4048711715945785,5
-0.3712521782741348,-0.8934511780071728,-0.3387496733299439,-1.4048711715945785,4
-0.3712521782741348,-0.624849391345964,0.026836318804457134,0.27431371987496705,5
-0.3712521782741348,1.2553631152824976,-1.8010936418675478,-0.3973602367128512,4
-0.3712521782741348,-0.22194671135415073,0.3924223109388581,-1.0690341933006695,4
0.3606807187264397,1.1210622219518933,-1.0699216575987458,-0.7331972150067604,5
-0.3712521782741348,-1.027752071337777,2.585938263745264,0.9459876764627853,4
-0.3712521782741348,-0.22194671135415073,0.026836318804457134,-0.06152325841894209,3
-0.3712521782741348,-1.1620529646683815,0.026836318804457134,-0.3973602367128512,2
-0.3712521782741348,0.8524604352906845,-0.7043356654643449,0.6101506981688761,5
-0.3712521782741348,2.329770261927333,1.489180287342061,-1.0690341933006695,4
-0.3712521782741348,-0.49054849801535955,0.026836318804457134,-0.7331972150067604,5
-0.3712521782741348,-1.4306547513295904,-0.7043356654643449,-1.0690341933006695,5
-0.3712521782741348,0.18095596863766245,1.12359429520766,-0.06152325841894209,5
-0.3712521782741348,-0.624849391345964,0.3924223109388581,-0.3973602367128512,1
-0.3712521782741348,-0.49054849801535955,-0.7043356654643449,0.6101506981688761,3
-0.3712521782741348,-0.49054849801535955,0.7580083030732591,-1.4048711715945785,2
-0.3712521782741348,0.9867613286212888,-0.3387496733299439,-0.06152325841894209,4
-0.3712521782741348,0.9867613286212888,0.026836318804457134,-0.7331972150067604,5
-0.3712521782741348,0.5838586486294757,0.7580083030732591,0.6101506981688761,3
-0.3712521782741348,2.4640711552579373,0.3924223109388581,-0.06152325841894209,4
-0.3712521782741348,-0.35624760468475514,0.026836318804457134,1.2818246547566945,4
1.0038944766966416,-1.1620529646683815,-1.0699216575987458,-0.06152325841894209,3
-0.3712521782741348,-1.4306547513295904,0.026836318804457134,0.27431371987496705,4
-0.3712521782741348,0.046655075307058064,0.3924223109388581,1.2818246547566945,5
-0.3712521782741348,0.5838586486294757,0.7580083030732591,0.6101506981688761,4
-0.3712521782741348,1.5239649019437065,-0.3387496733299439,-1.0690341933006695,5
-0.3712521782741348,-1.1620529646683815,0.3924223109388581,-0.7331972150067604,5
-0.3712521782741348,-0.624849391345964,-0.7043356654643449,-0.06152325841894209,5
1.6071846221031758,0.71815954196008,1.489180287342061,-1.4048711715945785,3
-0.3712521782741348,-1.296353857998986,-0.7043356654643449,0.27431371987496705,5
-0.3712521782741348,2.4640711552579373,-0.7043356654643449,1.6176616330506035,4
0.27417955817182643,-0.7591502846765683,-0.3387496733299439,1.6176616330506035,2
-0.3712521782741348,-0.49054849801535955,0.026836318804457134,-0.7331972150067604,5
-0.3712521782741348,-1.4306547513295904,1.489180287342061,-1.4048711715945785,5
3.816291183959455,-1.296353857998986,-0.7043356654643449,-0.06152325841894209,5
-0.3712521782741348,0.18095596863766245,-1.435507649733147,0.9459876764627853,2
-0.3712521782741348,0.71815954196008,0.026836318804457134,-0.06152325841894209,4
-0.3712521782741348,-0.7591502846765683,-1.435507649733147,-0.06152325841894209,3
-0.3712521782741348,0.18095596863766245,0.026836318804457134,1.6176616330506035,5
-0.3712521782741348,-1.1620529646683815,0.3924223109388581,0.6101506981688761,4
-0.3712521782741348,0.18095596863766245,0.7580083030732591,1.2818246547566945,1
-0.3712521782741348,-1.4306547513295904,1.854766279476462,-0.7331972150067604,5
-0.3712521782741348,-0.8934511780071728,-0.7043356654643449,0.6101506981688761,1
-0.3712521782741348,0.31525686196826685,0.3924223109388581,-0.7331972150067604,4
-0.3712521782741348,0.8524604352906845,0.7580083030732591,0.27431371987496705,3
-0.3712521782741348,-0.49054849801535955,0.3924223109388581,-0.06152325841894209,4
-0.3712521782741348,1.389664008613102,1.489180287342061,-1.4048711715945785,4
3.9959474404959603,0.71815954196008,0.3924223109388581,0.9459876764627853,4
-0.3712521782741348,-0.624849391345964,-0.7043356654643449,-0.3973602367128512,3
0.06347160297469127,-1.027752071337777,2.2203522716108632,0.6101506981688761,5
-0.3712521782741348,-0.35624760468475514,0.026836318804457134,1.9534986113445127,4
-0.3712521782741348,1.2553631152824976,-0.3387496733299439,-0.06152325841894209,5
-0.3712521782741348,-0.08764581802354633,0.7580083030732591,1.9534986113445127,5
-0.3712521782741348,-0.49054849801535955,0.026836318804457134,-1.0690341933006695,5
-0.3712521782741348,1.7925666886049152,0.026836318804457134,1.2818246547566945,5
0.6933774900903372,1.7925666886049152,-0.3387496733299439,-0.7331972150067604,5
-0.3712521782741348,-1.1620529646683815,0.7580083030732591,-0.06152325841894209,4
0.7931865214995065,0.18095596863766245,0.026836318804457134,-1.4048711715945785,4
-0.3712521782741348,-0.08764581802354633,0.3924223109388581,-1.0690341933006695,3
-0.3712521782741348,0.046655075307058064,-0.7043356654643449,2.625172567932331,4
-0.3712521782741348,1.6582657952743107,0.7580083030732591,0.27431371987496705,4
1.4874137844121729,1.2553631152824976,1.489180287342061,2.289335589638422,5
-0.3712521782741348,-0.35624760468475514,1.12359429520766,-1.0690341933006695,5
3.0887942439103995,-0.08764581802354633,-0.3387496733299439,0.27431371987496705,3
3.31281006996209,0.18095596863766245,1.12359429520766,-0.06152325841894209,2
-0.3712521782741348,0.5838586486294757,-0.7043356654643449,1.9534986113445127,4
-0.3712521782741348,-0.624849391345964,1.12359429520766,0.9459876764627853,5
-0.3712521782741348,-0.49054849801535955,0.7580083030732591,1.6176616330506035,5
-0.3712521782741348,-1.1620529646683815,0.026836318804457134,0.27431371987496705,5
2.9135739443254134,-0.22194671135415073,-1.435507649733147,0.27431371987496705,5
1.4120025162363556,-0.49054849801535955,-1.435507649733147,-1.0690341933006695,5
-0.3712521782741348,-0.22194671135415073,-1.0699216575987458,-0.7331972150067604,5
-0.3712521782741348,-0.624849391345964,-1.435507649733147,-0.7331972150067604,4
-0.3712521782741348,0.046655075307058064,-1.0699216575987458,1.6176616330506035,4
1.1613709484755532,0.5838586486294757,1.854766279476462,-1.7407081498884878,5
-0.3712521782741348,-0.35624760468475514,1.12359429520766,-0.3973602367128512,5
-0.3712521782741348,1.1210622219518933,1.854766279476462,-0.06152325841894209,3
-0.3712521782741348,2.195469368596729,1.854766279476462,0.27431371987496705,4
-0.3712521782741348,0.71815954196008,-0.7043356654643449,0.9459876764627853,3
-0.3712521782741348,-1.4306547513295904,0.3924223109388581,0.27431371987496705,2
-0.3712521782741348,-1.296353857998986,-1.435507649733147,-1.4048711715945785,5
-0.3712521782741348,0.046655075307058064,-0.7043356654643449,-0.7331972150067604,4
-0.3712521782741348,0.18095596863766245,1.854766279476462,1.9534986113445127,3
-0.3712521782741348,1.389664008613102,-1.0699216575987458,-0.06152325841894209,5
-0.3712521782741348,0.44955775529887126,-1.435507649733147,-0.7331972150067604,5
-0.3712521782741348,-1.1620529646683815,0.3924223109388581,-0.06152325841894209,2
-0.3712521782741348,-0.22194671135415073,0.026836318804457134,0.27431371987496705,4
-0.3712521782741348,-1.5649556446601947,-0.7043356654643449,-1.0690341933006695,2
-0.3712521782741348,-1.6992565379907991,0.7580083030732591,0.9459876764627853,4
-0.3712521782741348,-1.027752071337777,2.585938263745264,-0.06152325841894209,2
-0.3712521782741348,1.389664008613102,0.026836318804457134,-0.7331972150067604,5
-0.3712521782741348,-0.22194671135415073,-2.166679634001949,-0.3973602367128512,3
-0.3712521782741348,1.5239649019437065,0.3924223109388581,1.9534986113445127,5
-0.3712521782741348,-0.22194671135415073,-1.0699216575987458,-0.06152325841894209,5
-0.3712521782741348,0.046655075307058064,0.3924223109388581,-0.06152325841894209,4
-0.3712521782741348,1.5239649019437065,0.3924223109388581,-0.06152325841894209,5
-0.3712521782741348,-1.296353857998986,0.7580083030732591,0.6101506981688761,4
-0.3712521782741348,0.71815954196008,-0.3387496733299439,-0.7331972150067604,3
-0.3712521782741348,-0.35624760468475514,-0.7043356654643449,-0.3973602367128512,2
0.4826695348932022,-0.624849391345964,0.7580083030732591,0.9459876764627853,4
-0.3712521782741348,0.8524604352906845,0.026836318804457134,0.6101506981688761,5
4.071358708671777,1.2553631152824976,1.489180287342061,-1.0690341933006695,5
-0.3712521782741348,0.18095596863766245,-1.0699216575987458,-1.0690341933006695,2
-0.3712521782741348,-1.027752071337777,-1.0699216575987458,-0.7331972150067604,3
2.399002937949252,0.9867613286212888,0.7580083030732591,-1.7407081498884878,5
-0.3712521782741348,-0.8934511780071728,2.2203522716108632,0.9459876764627853,4
-0.3712521782741348,0.9867613286212888,0.3924223109388581,1.9534986113445127,4
-0.3712521782741348,0.18095596863766245,1.12359429520766,-0.3973602367128512,3
-0.3712521782741348,0.18095596863766245,-1.435507649733147,-0.3973602367128512,3
-0.3712521782741348,0.8524604352906845,1.489180287342061,-0.06152325841894209,5
-0.3712521782741348,-1.296353857998986,-1.435507649733147,-1.0690341933006695,3
-0.3712521782741348,0.18095596863766245,-0.3387496733299439,0.9459876764627853,5
-0.3712521782741348,-0.08764581802354633,-0.7043356654643449,2.289335589638422,4
